Zévaco,CORSE DU SUD,CORSE,59,94.13006104,77.45805182,91.10900513
Glère,DOUBS,BOURGOGNE FRANCHE COMTE,223,91.30967553,95.77431373,91.10710224
Ancy-Dornot,MOSELLE,GRAND EST,1581,92.73704148,100.0871804,91.10675074
Nampcel,OISE,HAUTS DE FRANCE,317,94.03391597,93.98808623,91.10665936
Pezens,AUDE,OCCITANIE,1488,92.19593003,90.9353988,91.10634555
Saint-Jean-Rohrbach,MOSELLE,GRAND EST,979,92.82063477,96.99095616,91.10632747
Montauban,TARN ET GARONNE,OCCITANIE,7655.89199,95.95352869,89.13780952,91.10616009
Mézières-en-Gâtinais,LOIRET,CENTRE VAL DE LOIRE,271,92.94718121,91.59793539,91.10550719
Montpothier,AUBE,GRAND EST,335,85.93802005,90.18968716,91.10522964
Escalles,PAS DE CALAIS,HAUTS DE FRANCE,233,92.84826498,109.9261965,91.10369543
Montouliers,HERAULT,OCCITANIE,224,90.22681524,95.01895545,91.10202912
Vielle-Louron,HAUTES PYRENEES,OCCITANIE,91,92.34123201,102.9144891,91.10191806
Thoré-la-Rochette,LOIR ET CHER,CENTRE VAL DE LOIRE,884,91.68500127,87.28202534,91.10125341
Mareuil-lès-Meaux,SEINE ET MARNE,ILE DE FRANCE,2959,96.26461847,92.0469867,91.10100062
Lagny-sur-Marne,SEINE ET MARNE,ILE DE FRANCE,1982.582705,98.3984435,102.8866469,91.09684255
Grilly,AIN,AUVERGNE RHONE ALPES,808,95.76102574,96.59375821,91.09246098
Pouillon,MARNE,GRAND EST,495,88.86599345,118.2078005,91.09222191
Oigny-en-Valois,AISNE,HAUTS DE FRANCE,151,90.00530672,91.46780755,91.0918311
Saint-Aquilin,DORDOGNE,NOUVELLE AQUITAINE,485,91.59097098,92.57653081,91.09171473
Le Plessis-Trévise,VAL DE MARNE,ILE DE FRANCE,3350.511121,89.83733248,88.96548214,91.09147336
Lamarque,GIRONDE,NOUVELLE AQUITAINE,1300,93.4221908,116.2808325,91.09006097
La Bâtie-Montgascon,ISERE,AUVERGNE RHONE ALPES,1904,93.39158043,105.5040038,91.08726563
Eyne,PYRENEES ORIENTALES,OCCITANIE,124,87.6925144,98.08831719,91.08495174
Labarthe-Rivière,HAUTE GARONNE,OCCITANIE,1346,99.57847155,85.66879821,91.08471602
La Motte-Ternant,COTE D'OR,BOURGOGNE FRANCHE COMTE,151,91.62741814,83.94945275,91.08358441
Bignan,MORBIHAN,BRETAGNE,2787,91.43257865,98.95150335,91.08178407
Bretteville-sur-Laize,CALVADOS,NORMANDIE,1844,90.13012588,114.1480778,91.08007698
Martigny-sur-l'Ante,CALVADOS,NORMANDIE,315,90.65937647,98.07262827,91.07800896
Vebret,CANTAL,AUVERGNE RHONE ALPES,507,87.840384,89.98065604,91.07770775
Saint-Sauveur-sur-École,SEINE ET MARNE,ILE DE FRANCE,1120,96.39541474,98.04843343,91.07739006
Champlive,DOUBS,BOURGOGNE FRANCHE COMTE,253,91.26027788,114.2930189,91.07724137
Massignieu-de-Rives,AIN,AUVERGNE RHONE ALPES,613,96.55197858,92.02512048,91.07578267
Beauquesne,SOMME,HAUTS DE FRANCE,1360,88.34717433,90.59958863,91.07422095
Frégimont,LOT ET GARONNE,NOUVELLE AQUITAINE,260,88.79763941,91.61363138,91.0734721
Estoher,PYRENEES ORIENTALES,OCCITANIE,148,86.68475763,89.12489502,91.07253284
Saint-Pierre-de-la-Fage,HERAULT,OCCITANIE,129,87.66876295,93.88542582,91.06882302
Neuville-Day,ARDENNES,GRAND EST,160,88.81785835,97.7115904,91.06502979
Chavagnes-les-Redoux,VENDEE,PAYS DE LA LOIRE,833,94.27977073,103.1212715,91.06487654
Barenton-Bugny,AISNE,HAUTS DE FRANCE,550,90.97200976,97.26958458,91.06454617
Villenauxe-la-Petite,SEINE ET MARNE,ILE DE FRANCE,435,97.56606822,101.4294562,91.06432618
Trémilly,HAUTE MARNE,GRAND EST,80,87.36267672,89.31233966,91.06413381
Fléville-devant-Nancy,MEURTHE ET MOSELLE,GRAND EST,2288,89.77965415,86.74435211,91.06346894
Bonnebosq,CALVADOS,NORMANDIE,688,90.41447228,109.2916107,91.0630123
Saint-Michel,LOIRET,CENTRE VAL DE LOIRE,125,93.79892898,92.58950136,91.06295136
Nice,ALPES MARITIMES,PROVENCE ALPES COTE D'AZUR,1478.733179,87.90159756,86.54591966,91.06089642
Lanthes,COTE D'OR,BOURGOGNE FRANCHE COMTE,277,90.325242,97.58148799,91.06087986
Saint-Père-en-Retz,LOIRE ATLANTIQUE,PAYS DE LA LOIRE,4553,93.5911547,94.65388014,91.06083877
Claira,PYRENEES ORIENTALES,OCCITANIE,4104,87.3670905,98.47593983,91.0606801
Éragny-sur-Epte,OISE,HAUTS DE FRANCE,619,94.51596264,107.239552,91.05980844
Feuguerolles,EURE,NORMANDIE,178,94.63135335,107.1901665,91.05976271
Creutzwald,MOSELLE,GRAND EST,41.0339917,94.11036236,100.8628379,91.05962677
Pietrosella,CORSE DU SUD,CORSE,1640,92.41175324,91.83326711,91.0593552
Landéda,FINISTERE,BRETAGNE,3559,90.09220801,104.8826857,91.05828853
Erbajolo,HAUTE CORSE,CORSE,108,88.82366439,76.10676559,91.05814777
Vaux-le-Moncelot,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,71,92.55195909,110.5715433,91.05800554
Asnières-sur-Seine,HAUTS DE SEINE,ILE DE FRANCE,2508.405227,89.34920459,87.88222917,91.05748259
Ornex,AIN,AUVERGNE RHONE ALPES,4400,96.89780526,96.52791645,91.05653894
Égliseneuve-près-Billom,PUY DE DOME,AUVERGNE RHONE ALPES,803,89.10030107,101.2235738,91.05622513
Saint-Maurice-la-Souterraine,CREUSE,NOUVELLE AQUITAINE,1227,89.67857518,84.45825007,91.05557504
Les Halles,RHONE,AUVERGNE RHONE ALPES,493,90.50601475,95.55053301,91.05547136
Chaveroche,CORREZE,NOUVELLE AQUITAINE,218,93.41555252,93.19275149,91.05336471
Ceffonds,HAUTE MARNE,GRAND EST,638,88.39227789,94.59823022,91.0525176
Saint-Hilaire-en-Morvan,NIEVRE,BOURGOGNE FRANCHE COMTE,217,87.94126905,87.70232382,91.05189811
Villeneuve-Minervois,AUDE,OCCITANIE,1018,90.32512434,89.89545631,91.05117667
Jussy-le-Chaudrier,CHER,CENTRE VAL DE LOIRE,617,89.57902142,89.84566137,91.0510451
Landerneau,FINISTERE,BRETAGNE,2824.044044,89.99608927,104.2543675,91.05061269
Lairoux,VENDEE,PAYS DE LA LOIRE,619,93.74955304,84.74259249,91.0489661
Le Robert,MARTINIQUE,MARTINIQUE,2745.81812,91.0478247,91.75243809,91.0478247
Oullins,RHONE,AUVERGNE RHONE ALPES,2138.721777,87.91481627,85.53511249,91.04714142
Trédrez-Locquémeau,COTES D ARMOR,BRETAGNE,1444,89.28308819,87.58491755,91.0466136
Paris 10e Arrondissement,PARIS,ILE DE FRANCE,2469.900652,81.77778697,87.34531171,91.04324912
Haillainville,VOSGES,GRAND EST,168,87.50732926,92.40937321,91.04312049
Tourrettes,VAR,PROVENCE ALPES COTE D'AZUR,2898,92.4736362,106.3372612,91.04210246
Pujols,LOT ET GARONNE,NOUVELLE AQUITAINE,3611,89.16665245,88.27546689,91.04076177
Caucalières,TARN,OCCITANIE,289,93.89439825,87.65595054,91.04007282
Méjannes-le-Clap,GARD,OCCITANIE,707,91.54463747,89.64896257,91.03927504
Saint-Seurin-de-Palenne,CHARENTE MARITIME,NOUVELLE AQUITAINE,166,90.64355464,91.60174128,91.03921474
Salles-de-Villefagnan,CHARENTE,NOUVELLE AQUITAINE,329,90.76769279,91.73815215,91.03830686
Paris 18e Arrondissement,PARIS,ILE DE FRANCE,2217.773297,81.52454009,87.22089772,91.03742129
Montsoué,LANDES,NOUVELLE AQUITAINE,573,95.32839245,96.95046386,91.03706612
La Seyne-sur-Mer,VAR,PROVENCE ALPES COTE D'AZUR,2672.062983,90.55676566,86.83142163,91.03589783
Corancy,NIEVRE,BOURGOGNE FRANCHE COMTE,309,85.05572991,79.34800686,91.03588163
Rouilly,SEINE ET MARNE,ILE DE FRANCE,485,95.80557335,87.44691258,91.03547379
Montpézat,GERS,OCCITANIE,243,92.72379674,99.24920423,91.03483055
Latrecey-Ormoy-sur-Aube,HAUTE MARNE,GRAND EST,290,85.80955441,90.53087326,91.03478063
Liausson,HERAULT,OCCITANIE,145,91.00493881,98.5015365,91.03411777
Ruffiac,MORBIHAN,BRETAGNE,1428,90.54110665,97.37701805,91.03408845
Le Boulou,PYRENEES ORIENTALES,OCCITANIE,2925.032789,86.54914615,85.92283167,91.03311306
Sillans-la-Cascade,VAR,PROVENCE ALPES COTE D'AZUR,752,92.51019986,97.31872273,91.03287159
Chennevières-sur-Marne,VAL DE MARNE,ILE DE FRANCE,2467.817206,89.57874484,88.35874354,91.03131587
Fosses,VAL D OISE,ILE DE FRANCE,2327.185992,96.09976067,99.21953078,91.03015822
Démuin,SOMME,HAUTS DE FRANCE,477,89.37133494,105.8255408,91.02749855
Merviller,MEURTHE ET MOSELLE,GRAND EST,343,88.89890876,91.67685805,91.02730748
Villers-Sire-Nicole,NORD,HAUTS DE FRANCE,980,90.01187285,89.08695126,91.02717741
Mauges-sur-Loire,MAINE ET LOIRE,PAYS DE LA LOIRE,2629,89.76021236,102.4611546,91.02691158
Chavannes-sur-Reyssouze,AIN,AUVERGNE RHONE ALPES,750,97.47956437,99.83656278,91.02690111
Boureuilles,MEUSE,GRAND EST,119,89.26138577,91.26522949,91.02597087
Javerlhac-et-la-Chapelle-Saint-Robert,DORDOGNE,NOUVELLE AQUITAINE,852,88.06970905,83.75818957,91.02577878
Châteaudun,EURE ET LOIR,CENTRE VAL DE LOIRE,2139.44034,94.56808761,83.71741052,91.02442553
Reyniès,TARN ET GARONNE,OCCITANIE,859,94.63379092,113.7708785,91.02178572
Saint-Rémy-de-Provence,BOUCHES DU RHONE,PROVENCE ALPES COTE D'AZUR,2665.648779,91.74969727,96.58999536,91.02088825
Saint-Pierre-le-Vieux,VENDEE,PAYS DE LA LOIRE,966,94.46592276,96.08888212,91.02037713
Saint-Saturnin,LOZERE,OCCITANIE,64,98.75450986,119.8661327,91.01980173
Larchamp,MAYENNE,PAYS DE LA LOIRE,1107,90.19119233,93.40486551,91.01901094
Louan-Villegruis-Fontaine,SEINE ET MARNE,ILE DE FRANCE,485,96.40679742,88.92546757,91.01872444
Sevran,SEINE SAINT DENIS,ILE DE FRANCE,2644.112005,91.06612398,88.35171195,91.01653136
Bois-Himont,SEINE MARITIME,NORMANDIE,462,88.58372674,89.79655139,91.01617277
Ternuay-Melay-et-Saint-Hilaire,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,505,93.15507612,89.68410083,91.01195437
Boussay,LOIRE ATLANTIQUE,PAYS DE LA LOIRE,2632,94.21672105,108.6175708,91.01192609
Jésonville,VOSGES,GRAND EST,127,87.65290949,91.39978987,91.01125887
Sarrouilles,HAUTES PYRENEES,OCCITANIE,527,90.65927661,84.58106271,91.01124354
Inguiniel,MORBIHAN,BRETAGNE,2139,91.2734675,85.96889638,91.01064371
Aigueperse,RHONE,AUVERGNE RHONE ALPES,251,92.10724438,86.48289931,91.00981276
Étaples,PAS DE CALAIS,HAUTS DE FRANCE,3728.444511,93.04342908,95.142881,91.00790314
Saint-Martin-d'Aubigny,MANCHE,NORMANDIE,595,92.64318817,90.84025313,91.00697594
Saint-Louis,LA REUNION,LA REUNION,1941.120089,91.00692809,92.3046083,91.00692809
Longueville,PAS DE CALAIS,HAUTS DE FRANCE,135,91.91848395,102.1580735,91.00569345
Marolles-en-Brie,VAL DE MARNE,ILE DE FRANCE,2322.715454,90.22666298,88.634879,91.00456058
La Croix-du-Perche,EURE ET LOIR,CENTRE VAL DE LOIRE,165,94.49860698,102.8517158,91.00332639
Gargenville,YVELINES,ILE DE FRANCE,2135,95.72565261,93.74511464,91.00332611
Selles,EURE,NORMANDIE,465,95.23358492,86.01659088,91.00306388
La Bretonnière-la-Claye,VENDEE,PAYS DE LA LOIRE,582,93.50835471,102.8397752,91.00299433
Douville-en-Auge,CALVADOS,NORMANDIE,214,90.45590725,102.3531455,91.00273953
Frazé,EURE ET LOIR,CENTRE VAL DE LOIRE,507,95.0935955,88.68848653,91.00194483
Joze,PUY DE DOME,AUVERGNE RHONE ALPES,1103,88.96325239,99.80101134,91.00114856
Meaucé,EURE ET LOIR,CENTRE VAL DE LOIRE,560,93.70226142,91.42323926,90.99814804
Saint-Germain-en-Laye,YVELINES,ILE DE FRANCE,2248.383874,95.62115338,93.97135977,90.99768461
Benet,VENDEE,PAYS DE LA LOIRE,4029,93.47293352,95.2633191,90.99661172
Lagny-sur-Marne,SEINE ET MARNE,ILE DE FRANCE,2623.298833,97.3489777,104.2056283,90.99508532
Ornacieux,ISERE,AUVERGNE RHONE ALPES,410,92.94650059,105.3561016,90.99499955
Saint-Franc,SAVOIE,AUVERGNE RHONE ALPES,167,92.27482352,100.1931986,90.99493778
Prévinquières,AVEYRON,OCCITANIE,306,93.95148843,91.46324128,90.99318443
Peyrestortes,PYRENEES ORIENTALES,OCCITANIE,1384,87.70389514,86.19056406,90.9929518
Saint-Hilaire-de-Villefranche,CHARENTE MARITIME,NOUVELLE AQUITAINE,1239,90.68890998,93.32590473,90.99187628
Tresques,GARD,OCCITANIE,1803,91.86452284,95.90045399,90.98982351
Cormainville,EURE ET LOIR,CENTRE VAL DE LOIRE,242,94.63405785,96.62930419,90.98960242
Buswiller,BAS RHIN,GRAND EST,271,93.93873447,103.2701054,90.98943933
Elliant,FINISTERE,BRETAGNE,3234,89.93384131,89.02842442,90.98922052
Mouflaines,EURE,NORMANDIE,170,94.58707042,102.1137152,90.98914171
Champdray,VOSGES,GRAND EST,179,86.94093749,88.87300501,90.98875014
Greffeil,AUDE,OCCITANIE,75,88.13891997,89.33803954,90.98866887
Gérardmer,VOSGES,GRAND EST,3320.056353,87.4754422,89.15768979,90.98821379
Colleret,NORD,HAUTS DE FRANCE,1620,90.08442656,89.27276912,90.9879196
Vars-sur-Roseix,CORREZE,NOUVELLE AQUITAINE,375,91.67746644,91.78725255,90.98723749
Tréauville,MANCHE,NORMANDIE,726,95.36740225,112.1750023,90.98672477
Angivillers,OISE,HAUTS DE FRANCE,183,94.60020324,96.92484949,90.98629077
Houssay,LOIR ET CHER,CENTRE VAL DE LOIRE,388,91.28188365,92.46387608,90.98580226
Berling,MOSELLE,GRAND EST,280,92.11396071,98.81208298,90.98531842
Le Teil,ARDECHE,AUVERGNE RHONE ALPES,2634.525091,94.01758659,88.90910126,90.98491609
Verrières-en-Forez,LOIRE,AUVERGNE RHONE ALPES,694,90.96189929,102.2144409,90.98399971
Chambourg-sur-Indre,INDRE ET LOIRE,CENTRE VAL DE LOIRE,1325,90.63637438,92.29925135,90.98379439
Râches,NORD,HAUTS DE FRANCE,2738,90.07220828,90.4392222,90.98340858
Pantin,SEINE SAINT DENIS,ILE DE FRANCE,4004.904087,91.19873788,87.1803952,90.98164782
Subligny,YONNE,BOURGOGNE FRANCHE COMTE,502,90.62143356,105.55748,90.98162488
Luzillat,PUY DE DOME,AUVERGNE RHONE ALPES,1110,89.27358824,95.58114112,90.97874605
Chevilly-Larue,VAL DE MARNE,ILE DE FRANCE,2071.240197,89.66015265,87.80294834,90.97873015
Guyencourt-sur-Noye,SOMME,HAUTS DE FRANCE,173,87.49711169,104.3141007,90.97855021
Sixt-Fer-à-Cheval,HAUTE SAVOIE,AUVERGNE RHONE ALPES,773,94.35966385,99.66905009,90.97707337
Cormeilles-en-Parisis,VAL D OISE,ILE DE FRANCE,3511.200571,96.73894925,96.53448965,90.97626058
Bailleul,NORD,HAUTS DE FRANCE,4099.458031,90.24535184,97.51432233,90.97619246
Lattes,HERAULT,OCCITANIE,808.57094,87.59119314,83.5129131,90.97596033
Baillet-en-France,VAL D OISE,ILE DE FRANCE,2000,96.07613696,100.9493297,90.97552018
Goussainville,VAL D OISE,ILE DE FRANCE,3447.340562,93.16538741,92.43939608,90.97550077
Saint-Joseph,LA REUNION,LA REUNION,4827.793552,90.97473887,90.63416166,90.97473887
Cerre-lès-Noroy,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,231,93.46565538,101.9484226,90.97466124
Perrigny-sur-l'Ognon,COTE D'OR,BOURGOGNE FRANCHE COMTE,659,91.23730481,110.0196644,90.97376191
Contault,MARNE,GRAND EST,66,89.15615319,99.05525495,90.97186181
Dammarie-les-Lys,SEINE ET MARNE,ILE DE FRANCE,5021.991962,98.57731316,90.80870841,90.97044834
Azé,LOIR ET CHER,CENTRE VAL DE LOIRE,1052,92.74568621,88.39715744,90.96940186
Castres,TARN,OCCITANIE,1692.960922,91.03110808,85.45411113,90.9690589
Alligny-Cosne,NIEVRE,BOURGOGNE FRANCHE COMTE,879,86.69164118,84.13103856,90.96899769
Neuilly-sur-Suize,HAUTE MARNE,GRAND EST,314,86.24556042,84.38340353,90.96819221
Biganos,GIRONDE,NOUVELLE AQUITAINE,3307.06717,91.36751367,98.5324912,90.96781078
Troche,CORREZE,NOUVELLE AQUITAINE,560,89.8902136,95.66175839,90.96584633
Asnières-sur-Seine,HAUTS DE SEINE,ILE DE FRANCE,2184.094586,90.00874543,87.63961757,90.96571525
Renac,ILLE ET VILAINE,BRETAGNE,993,92.87660218,97.18925967,90.96559409
Buc,YVELINES,ILE DE FRANCE,2281,94.57579154,91.68447234,90.965322
Yébleron,SEINE MARITIME,NORMANDIE,1301,89.64409162,109.2698019,90.96434828
Sigogne,CHARENTE,NOUVELLE AQUITAINE,998,91.18099572,95.19011109,90.96362774
Tréveneuc,COTES D ARMOR,BRETAGNE,785,88.63241038,87.51958393,90.96346548
La Chapelle-Hermier,VENDEE,PAYS DE LA LOIRE,887,95.41298449,108.2821635,90.9634604
Vinax,CHARENTE MARITIME,NOUVELLE AQUITAINE,63,90.12705176,90.7737491,90.96342294
Noves,BOUCHES DU RHONE,PROVENCE ALPES COTE D'AZUR,5849,90.19430814,100.5361749,90.96330634
Froideconche,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,1975,93.14562846,87.4984766,90.96321955
Les Arsures,JURA,BOURGOGNE FRANCHE COMTE,237,92.60575545,91.91132923,90.96295102
Hettange-Grande,MOSELLE,GRAND EST,2651.423159,92.69028164,105.2777871,90.96261004
Molesme,COTE D'OR,BOURGOGNE FRANCHE COMTE,265,92.64516811,85.80534406,90.9624117
Genouilly,CHER,CENTRE VAL DE LOIRE,686,88.38338194,82.1272084,90.96194345
Yffiniac,COTES D ARMOR,BRETAGNE,5019,92.34460536,86.59532748,90.9618974
Pont-Salomon,HAUTE LOIRE,AUVERGNE RHONE ALPES,2077,96.79783293,103.9371737,90.96088223
Versailles,YVELINES,ILE DE FRANCE,2850.307039,96.93916163,95.29243742,90.95970944
Bretagne-de-Marsan,LANDES,NOUVELLE AQUITAINE,1544,94.7404972,91.69208185,90.95927333
Cannes,ALPES MARITIMES,PROVENCE ALPES COTE D'AZUR,3195.039046,88.6429731,84.67835918,90.95871844
Villiers-sur-Loir,LOIR ET CHER,CENTRE VAL DE LOIRE,1128,91.08598159,111.6547511,90.95806395
Clelles,ISERE,AUVERGNE RHONE ALPES,557,94.19360748,98.84508641,90.95633511
Saint-Palais-du-Né,CHARENTE,NOUVELLE AQUITAINE,285,90.68499608,93.90406075,90.9550564
Vézeronce-Curtin,ISERE,AUVERGNE RHONE ALPES,2097,93.56766106,101.1252368,90.95359466
Préval,SARTHE,PAYS DE LA LOIRE,686,87.44772433,86.7681345,90.95340781
Montescot,PYRENEES ORIENTALES,OCCITANIE,1744,87.02917775,89.09027575,90.9529071
Charleville-sous-Bois,MOSELLE,GRAND EST,319,92.55732028,119.3601598,90.95144444
Champigny-sur-Marne,VAL DE MARNE,ILE DE FRANCE,2202.225432,89.02513436,87.64857046,90.95140155
Villefranche-de-Rouergue,AVEYRON,OCCITANIE,2612.341524,93.59688953,88.43322888,90.95001983
Saint-Remimont,MEURTHE ET MOSELLE,GRAND EST,353,88.63527479,105.5118651,90.94964533
Chemillé-en-Anjou,MAINE ET LOIRE,PAYS DE LA LOIRE,1899.173142,89.25263258,100.3015139,90.94873267
Bergerac,DORDOGNE,NOUVELLE AQUITAINE,2546.822958,89.16124323,86.93776597,90.94754416
Le Teich,GIRONDE,NOUVELLE AQUITAINE,7730,90.98835554,90.26631909,90.94744206
Sainte-Marie,LA REUNION,LA REUNION,4013.578463,90.9436462,86.14415917,90.9436462
Aigueblanche,SAVOIE,AUVERGNE RHONE ALPES,3195,92.59541116,97.97356583,90.94336225
Cassagnes-Bégonhès,AVEYRON,OCCITANIE,904,92.58345766,110.6598223,90.94242237
Magnas,GERS,OCCITANIE,63,99.31159512,102.2969996,90.93903563
Montesquieu,LOT ET GARONNE,NOUVELLE AQUITAINE,777,89.43749318,89.74896934,90.93814246
Mundolsheim,BAS RHIN,GRAND EST,2366,93.77385122,88.63865875,90.93768816
Saint-Jean-de-Verges,ARIEGE,OCCITANIE,1228,90.74652202,91.47032511,90.9362717
Saint-Jean-de-Beauregard,ESSONNE,ILE DE FRANCE,410,94.41796889,111.176799,90.935043
Le Soler,PYRENEES ORIENTALES,OCCITANIE,2593.288829,86.77313283,84.4982204,90.93432285
Langeron,NIEVRE,BOURGOGNE FRANCHE COMTE,369,89.55663042,95.76831736,90.93322314
Mantes-la-Ville,YVELINES,ILE DE FRANCE,1515.300641,96.56462688,93.58685229,90.93238234
Jasseron,AIN,AUVERGNE RHONE ALPES,1762,97.65801483,85.12834422,90.93157272
Wambrechies,NORD,HAUTS DE FRANCE,1935.647853,90.74101992,90.47187288,90.9315119
Le Noyer,CHER,CENTRE VAL DE LOIRE,220,87.67390183,82.58334735,90.93117063
Aressy,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,686,91.80545981,115.7010934,90.92863255
Remilly-Aillicourt,ARDENNES,GRAND EST,779,89.83257321,91.7484195,90.92862017
Conques-sur-Orbiel,AUDE,OCCITANIE,2496,90.97656533,90.11722744,90.92853249
Verson,CALVADOS,NORMANDIE,3557,89.9355673,82.9269858,90.928081
Argol,FINISTERE,BRETAGNE,1010,89.67187846,90.97034632,90.9271396
Trézioux,PUY DE DOME,AUVERGNE RHONE ALPES,470,89.15925299,100.9554651,90.92634347
Saint-Martin,BAS RHIN,GRAND EST,352,95.36508882,103.0107149,90.92448879
Plaine,BAS RHIN,GRAND EST,989,94.74250733,97.47437283,90.92442481
Évans,JURA,BOURGOGNE FRANCHE COMTE,640,93.09967167,98.50672358,90.92126687
Couzon,ALLIER,AUVERGNE RHONE ALPES,291,87.33867637,92.4242064,90.92115444
Hombleux,SOMME,HAUTS DE FRANCE,1152,87.58267917,90.97449441,90.92103132
Paizay-le-Sec,VIENNE,NOUVELLE AQUITAINE,465,90.00145582,92.4961923,90.92058802
Plombières-lès-Dijon,COTE D'OR,BOURGOGNE FRANCHE COMTE,2605,89.94190889,84.67460518,90.92032037
Lherm,LOT,OCCITANIE,230,89.78526463,88.22283372,90.92022856
Courtemont-Varennes,AISNE,HAUTS DE FRANCE,329,89.0256637,97.05073666,90.91991158
Cunfin,AUBE,GRAND EST,181,85.06160594,83.831404,90.9185568
Laréole,HAUTE GARONNE,OCCITANIE,177,97.71192244,114.5828922,90.91843489
Meulan-en-Yvelines,YVELINES,ILE DE FRANCE,2202.136482,97.59167971,95.78269648,90.91490396
Guilly,LOIRET,CENTRE VAL DE LOIRE,644,91.43443602,93.12349396,90.91435918
Niederhausbergen,BAS RHIN,GRAND EST,1522,92.95344033,87.85330208,90.91382602
Tournefeuille,HAUTE GARONNE,OCCITANIE,4510.736171,91.57788255,88.05752276,90.91292588
Saint-Brice,SEINE ET MARNE,ILE DE FRANCE,768,95.60134682,88.70747385,90.91168408
Nouvion,SOMME,HAUTS DE FRANCE,1318,87.35021546,100.2874423,90.91121424
Juvisy-sur-Orge,ESSONNE,ILE DE FRANCE,2044.54421,95.36376641,87.90866691,90.91092585
Plouguerneau,FINISTERE,BRETAGNE,3525.881972,90.03009358,104.9706351,90.90952693
Chissey-lès-Mâcon,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,240,90.93436563,90.57564013,90.9094796
Fresnes-sur-Escaut,NORD,HAUTS DE FRANCE,2349.341277,89.53202716,87.34385834,90.90864509
Vaux-sur-Seine,YVELINES,ILE DE FRANCE,4857,95.93193731,95.9307759,90.90788273
Condé-Sainte-Libiaire,SEINE ET MARNE,ILE DE FRANCE,1410,96.42135094,103.1716561,90.90638078
Narbonne,AUDE,OCCITANIE,3102.460227,92.18178357,90.95310578,90.9052799
Bessay-sur-Allier,ALLIER,AUVERGNE RHONE ALPES,1339,87.08068116,85.13214592,90.90514854
La Feuillie,MANCHE,NORMANDIE,270,88.50452165,86.76944037,90.90369374
Saint-Paul,LA REUNION,LA REUNION,3635.41637,90.90195536,93.06728767,90.90195536
La Chaussée-Tirancourt,SOMME,HAUTS DE FRANCE,659,87.09827778,94.83370563,90.90127197
Vieilley,DOUBS,BOURGOGNE FRANCHE COMTE,703,90.13330074,110.1058982,90.89996276
Houilles,YVELINES,ILE DE FRANCE,2213.278365,97.75175119,98.22291891,90.89988403
Puteaux,HAUTS DE SEINE,ILE DE FRANCE,2368.391653,89.61631591,87.46290222,90.89971933
Gerzat,PUY DE DOME,AUVERGNE RHONE ALPES,2466.037441,89.14397094,82.81385814,90.899506
Pouzol,PUY DE DOME,AUVERGNE RHONE ALPES,276,88.49956209,104.4949444,90.89889646
Anché,VIENNE,NOUVELLE AQUITAINE,345,91.96199018,99.70462438,90.89884135
Rittershoffen,BAS RHIN,GRAND EST,913,95.34793609,102.0958248,90.89799657
Myon,DOUBS,BOURGOGNE FRANCHE COMTE,187,94.41366821,99.90999635,90.89767745
Chapelle-Voland,JURA,BOURGOGNE FRANCHE COMTE,608,92.27649972,99.99016607,90.89647444
Millencourt,SOMME,HAUTS DE FRANCE,214,88.50272697,92.28792325,90.89640205
Saint-Denoeux,PAS DE CALAIS,HAUTS DE FRANCE,161,92.03387662,92.18332492,90.89468934
Losne,COTE D'OR,BOURGOGNE FRANCHE COMTE,1615,90.95382511,96.96638382,90.89402937
Épaumesnil,SOMME,HAUTS DE FRANCE,132,88.02476912,101.463516,90.89389518
Ercheu,SOMME,HAUTS DE FRANCE,796,86.89018895,86.10605906,90.89366282
Saint-Alban,HAUTE GARONNE,OCCITANIE,2831.43307,95.2837054,93.48600863,90.89354716
La Garde-Adhémar,DROME,AUVERGNE RHONE ALPES,1048,91.57281675,96.68727634,90.89353389
Breuschwickersheim,BAS RHIN,GRAND EST,1258,94.33273829,105.3271518,90.89340368
Peyrilles,LOT,OCCITANIE,370,90.38793499,90.76118044,90.89241225
Vitré,ILLE ET VILAINE,BRETAGNE,2591.391898,91.42465132,102.2100718,90.88966344
Chavagnes-en-Paillers,VENDEE,PAYS DE LA LOIRE,3543,93.36400219,106.0653837,90.88945602
Villemomble,SEINE SAINT DENIS,ILE DE FRANCE,3404.523347,91.63297517,88.43901757,90.88939467
Saint-Bard,CREUSE,NOUVELLE AQUITAINE,106,88.571939,92.61498311,90.88662047
San-Lorenzo,HAUTE CORSE,CORSE,142,88.33700998,83.16675874,90.88636944
Nullemont,SEINE MARITIME,NORMANDIE,137,89.14293094,88.01828033,90.88592206
Lieusaint,SEINE ET MARNE,ILE DE FRANCE,9831.466351,98.39059896,95.47578699,90.88508517
Neauphle-le-Château,YVELINES,ILE DE FRANCE,3293,95.8363338,105.3538183,90.88454726
Saint-Pierre,LA REUNION,LA REUNION,2794.855559,90.88417327,92.37857999,90.88417327
Blagnac,HAUTE GARONNE,OCCITANIE,1559.607191,96.67651799,95.90347071,90.88400141
